id,sourceKey,sourceOrder,sourceName,sourceTitle,level,word,displayWord,slug,homograph,sense,partOfSpeech,meaningTh,meaningThClean,pronunciationTh,pronunciationThClean,ipa,exampleEn,exampleTh,notes,status,createdAt,updatedAt
oxford-3000-american::go::n::B1,oxford-3000-american::go::n::B1,1169,oxford-3000-american,The Oxford 3000™ (American English),B1,go,go,go,,,n.,ไป,ไป,โก ว,โกว,,,,,draft,2026-07-08T07:49:22.660+00:00,2026-07-08T08:29:28.568+00:00
oxford-3000-american::goal::n::A2,oxford-3000-american::goal::n::A2,1170,oxford-3000-american,The Oxford 3000™ (American English),A2,goal,goal,goal,,,n.,เป ้ า ห ม า ย,เป้าหมาย,โก ว ล,โกวล,,,,,draft,2026-07-08T07:49:22.664+00:00,2026-07-08T08:29:28.572+00:00
oxford-3000-american::god::n::A2,oxford-3000-american::god::n::A2,1171,oxford-3000-american,The Oxford 3000™ (American English),A2,god,god,god,,,n.,พ ร ะ เจ ้ า,พระเจ้า,#ERROR!,#ERROR!,,,,,draft,2026-07-08T07:49:22.667+00:00,2026-07-08T08:29:28.576+00:00
oxford-3000-american::gold::n::A2,oxford-3000-american::gold::n::A2,1172,oxford-3000-american,The Oxford 3000™ (American English),A2,gold,gold,gold,,,n.,ท อ ง,ทอง,โก ว ล ด ี,โกวลดี,,,,,draft,2026-07-08T07:49:22.670+00:00,2026-07-08T08:29:28.579+00:00
oxford-3000-american::gold::adj::A2,oxford-3000-american::gold::adj::A2,1172,oxford-3000-american,The Oxford 3000™ (American English),A2,gold,gold,gold,,,adj.,ท อ ง,ทอง,โก ว ล ด ี,โกวลดี,,,,,draft,2026-07-08T07:49:22.674+00:00,2026-07-08T08:29:28.579+00:00
oxford-3000-american::golf::n::A2,oxford-3000-american::golf::n::A2,1173,oxford-3000-american,The Oxford 3000™ (American English),A2,golf,golf,golf,,,n.,naaw,naaw,mail,mail,,,,,draft,2026-07-08T07:49:22.677+00:00,2026-07-08T08:29:28.582+00:00
oxford-3000-american::good::adj::A1,oxford-3000-american::good::adj::A1,1174,oxford-3000-american,The Oxford 3000™ (American English),A1,good,good,good,,,adj.,A,A,nA,nA,,,,,draft,2026-07-08T07:49:22.682+00:00,2026-07-08T08:29:28.585+00:00
oxford-3000-american::good::n::A2,oxford-3000-american::good::n::A2,1174,oxford-3000-american,The Oxford 3000™ (American English),A2,good,good,good,,,n.,A,A,nA,nA,,,,,draft,2026-07-08T07:49:22.685+00:00,2026-07-08T08:29:28.585+00:00
oxford-3000-american::goodbye::exclam-n::A1,oxford-3000-american::goodbye::exclam-n::A1,1175,oxford-3000-american,The Oxford 3000™ (American English),A1,goodbye,goodbye,goodbye,,,exclam./n.,ล า ก ่ อ น,ลาก่อน,ก ุ ด ี บ ้ า ย,กุดีบ้าย,,,,,draft,2026-07-08T07:49:22.689+00:00,2026-07-08T08:29:28.587+00:00
oxford-3000-american::goods::n::B2,oxford-3000-american::goods::n::B2,1176,oxford-3000-american,The Oxford 3000™ (American English),B2,goods,goods,goods,,,n.,ส ิ น ค ้ า,สินค้า,naa,naa,,,,,draft,2026-07-08T07:49:22.692+00:00,2026-07-08T08:29:28.590+00:00
oxford-3000-american::govern::v::B2,oxford-3000-american::govern::v::B2,1177,oxford-3000-american,The Oxford 3000™ (American English),B2,govern,govern,govern,,,v.,ป ก ค ร อ ง,ปกครอง,fix Wa au,fixWaau,,,,,draft,2026-07-08T07:49:22.696+00:00,2026-07-08T08:29:28.593+00:00
oxford-3000-american::government::n::A2,oxford-3000-american::government::n::A2,1178,oxford-3000-american,The Oxford 3000™ (American English),A2,government,government,government,,,n.,ร ั ฐ บ า ล,รัฐบาล,fz เ ฝ ่ อ ร เห ม อ ะ น ถื,fzเฝ่อรเหมอะนถื,,,,,draft,2026-07-08T07:49:22.699+00:00,2026-07-08T08:29:28.596+00:00
oxford-3000-american::governor::n::B2,oxford-3000-american::governor::n::B2,1179,oxford-3000-american,The Oxford 3000™ (American English),B2,governor,governor,governor,,,n.,,,,,,,,,draft,2026-07-08T07:49:22.702+00:00,2026-07-08T07:49:22.702+00:00
oxford-3000-american::grab::v::B2,oxford-3000-american::grab::v::B2,1180,oxford-3000-american,The Oxford 3000™ (American English),B2,grab,grab,grab,,,v.,an,an,แก ร บ บี,แกรบบี,,,,,draft,2026-07-08T07:49:22.705+00:00,2026-07-08T08:29:28.601+00:00
oxford-3000-american::grade::n::B1,oxford-3000-american::grade::n::B1,1181,oxford-3000-american,The Oxford 3000™ (American English),B1,grade,grade,grade,,,n.,ร ะ ด ั บ,ระดับ,เก ร ด ี,เกรดี,,,,,draft,2026-07-08T07:49:22.709+00:00,2026-07-08T08:29:28.604+00:00
oxford-3000-american::grade::v::B2,oxford-3000-american::grade::v::B2,1181,oxford-3000-american,The Oxford 3000™ (American English),B2,grade,grade,grade,,,v.,ร ะ ด ั บ,ระดับ,เก ร ด ี,เกรดี,,,,,draft,2026-07-08T07:49:22.712+00:00,2026-07-08T08:29:28.604+00:00
oxford-3000-american::gradually::adv::B2,oxford-3000-american::gradually::adv::B2,1182,oxford-3000-american,The Oxford 3000™ (American English),B2,gradually,gradually,gradually,,,adv.,ค ่ อ ย ๆ,ค่อยๆ,und จ ู ่ เอ อ ะ ua,undจู่เออะua,,,,,draft,2026-07-08T07:49:22.715+00:00,2026-07-08T08:29:28.608+00:00
oxford-3000-american::graduate::n::B1,oxford-3000-american::graduate::n::B1,1183,oxford-3000-american,The Oxford 3000™ (American English),B1,graduate,graduate,graduate,,,n.,เร ี ย น จ บ,เรียนจบ,uns เจ อ ะ เห ว อ ะ ถื,unsเจอะเหวอะถื,,,,,draft,2026-07-08T07:49:22.718+00:00,2026-07-08T08:29:28.611+00:00
oxford-3000-american::graduate::v::B1,oxford-3000-american::graduate::v::B1,1183,oxford-3000-american,The Oxford 3000™ (American English),B1,graduate,graduate,graduate,,,v.,เร ี ย น จ บ,เรียนจบ,uns เจ อ ะ เห ว อ ะ ถื,unsเจอะเหวอะถื,,,,,draft,2026-07-08T07:49:22.721+00:00,2026-07-08T08:29:28.611+00:00
oxford-3000-american::grain::n::B1,oxford-3000-american::grain::n::B1,1184,oxford-3000-american,The Oxford 3000™ (American English),B1,grain,grain,grain,,,n.,เม ล ็ ด พ ื ช,เมล็ดพืช,เก ร น,เกรน,,,,,draft,2026-07-08T07:49:22.724+00:00,2026-07-08T08:29:28.614+00:00
oxford-3000-american::grand::adj::B2,oxford-3000-american::grand::adj::B2,1185,oxford-3000-american,The Oxford 3000™ (American English),B2,grand,grand,grand,,,adj.,ย ิ ่ ง ให ญ่,ยิ่งใหญ่,แก ร น ด ี,แกรนดี,,,,,draft,2026-07-08T07:49:22.728+00:00,2026-07-08T08:29:28.617+00:00
oxford-3000-american::grandfather::n::A1,oxford-3000-american::grandfather::n::A1,1186,oxford-3000-american,The Oxford 3000™ (American English),A1,grandfather,grandfather,grandfather,,,n.,ค ุ ณ ป ู ่,คุณปู่,แก ร ้ น ด ี ฟา เด ่ อ ร,แกร้นดีฟาเด่อร,,,,,draft,2026-07-08T07:49:22.732+00:00,2026-07-08T08:29:28.619+00:00
oxford-3000-american::grandmother::n::A1,oxford-3000-american::grandmother::n::A1,1187,oxford-3000-american,The Oxford 3000™ (American English),A1,grandmother,grandmother,grandmother,,,n.,ย า ย,ยาย,UNI UA ม ะ เด ่ อ ร,UNIUAมะเด่อร,,,,,draft,2026-07-08T07:49:22.736+00:00,2026-07-08T08:29:28.622+00:00
oxford-3000-american::grandparent::n::A1,oxford-3000-american::grandparent::n::A1,1188,oxford-3000-american,The Oxford 3000™ (American English),A1,grandparent,grandparent,grandparent,,,n.,ป ู ่ ย ่ า ต า ย า ย แก ร,ปู่ย่าตายายแกร,้ น ด ี แพ ร เอ อ ะ น ถื,้นดีแพรเออะนถื,,,,,draft,2026-07-08T07:49:22.745+00:00,2026-07-08T08:29:28.625+00:00
oxford-3000-american::grant::v::B2,oxford-3000-american::grant::v::B2,1189,oxford-3000-american,The Oxford 3000™ (American English),B2,grant,grant,grant,,,v.,ย ิ น ย อ ม,ยินยอม,แก ร น ถึ,แกรนถึ,,,,,draft,2026-07-08T07:49:22.748+00:00,2026-07-08T08:29:28.631+00:00
oxford-3000-american::grant::n::B2,oxford-3000-american::grant::n::B2,1189,oxford-3000-american,The Oxford 3000™ (American English),B2,grant,grant,grant,,,n.,ย ิ น ย อ ม,ยินยอม,แก ร น ถึ,แกรนถึ,,,,,draft,2026-07-08T07:49:22.751+00:00,2026-07-08T08:29:28.631+00:00
oxford-3000-american::grass::n::A2,oxford-3000-american::grass::n::A2,1190,oxford-3000-american,The Oxford 3000™ (American English),A2,grass,grass,grass,,,n.,nan,nan,uns a,unsa,,,,,draft,2026-07-08T07:49:22.754+00:00,2026-07-08T08:29:28.634+00:00
oxford-3000-american::grateful::adj::B1,oxford-3000-american::grateful::adj::B1,1191,oxford-3000-american,The Oxford 3000™ (American English),B1,grateful,grateful,grateful,,,adj.,ป ล ื ้ ม ป ี ต ิ,ปลื้มปีติ,ind ถื เ ฝ อ ะ ล,indถืเฝอะล,,,,,draft,2026-07-08T07:49:22.758+00:00,2026-07-08T08:29:28.636+00:00
oxford-3000-american::gray::adj::A1,oxford-3000-american::gray::adj::A1,1192,oxford-3000-american,The Oxford 3000™ (American English),A1,gray,gray,gray,,,adj.,ส ี เท า,สีเทา,เก ร,เกร,,,,,draft,2026-07-08T07:49:22.761+00:00,2026-07-08T08:29:28.649+00:00
oxford-3000-american::gray::n::A1,oxford-3000-american::gray::n::A1,1192,oxford-3000-american,The Oxford 3000™ (American English),A1,gray,gray,gray,,,n.,ส ี เท า,สีเทา,เก ร,เกร,,,,,draft,2026-07-08T07:49:22.765+00:00,2026-07-08T08:29:28.649+00:00
oxford-3000-american::great::adj::A1,oxford-3000-american::great::adj::A1,1193,oxford-3000-american,The Oxford 3000™ (American English),A1,great,great,great,,,adj.,ขอ ด เย ี ่ ย ม,ขอดเยี่ยม,เก ร ถึ,เกรถึ,,,,,draft,2026-07-08T07:49:22.767+00:00,2026-07-08T08:29:28.639+00:00
oxford-3000-american::green::adj::A1,oxford-3000-american::green::adj::A1,1194,oxford-3000-american,The Oxford 3000™ (American English),A1,green,green,green,,,adj.,ส ี เข ี ย ว,สีเขียว,ก ร ี น,กรีน,,,,,draft,2026-07-08T07:49:22.770+00:00,2026-07-08T08:29:28.642+00:00
oxford-3000-american::green::n::A1,oxford-3000-american::green::n::A1,1194,oxford-3000-american,The Oxford 3000™ (American English),A1,green,green,green,,,n.,ส ี เข ี ย ว,สีเขียว,ก ร ี น,กรีน,,,,,draft,2026-07-08T07:49:22.774+00:00,2026-07-08T08:29:28.642+00:00
oxford-3000-american::greet::v::A2,oxford-3000-american::greet::v::A2,1195,oxford-3000-american,The Oxford 3000™ (American English),A2,greet,greet,greet,,,v.,ท ั ก ท า ย,ทักทาย,nia,nia,,,,,draft,2026-07-08T07:49:22.778+00:00,2026-07-08T08:29:28.646+00:00
oxford-3000-american::grocery::n::A2,oxford-3000-american::grocery::n::A2,1196,oxford-3000-american,The Oxford 3000™ (American English),A2,grocery,grocery,grocery,,,n.,,,,,,,,,draft,2026-07-08T07:49:22.782+00:00,2026-07-08T07:49:22.782+00:00
oxford-3000-american::ground::n::A2,oxford-3000-american::ground::n::A2,1197,oxford-3000-american,The Oxford 3000™ (American English),A2,ground,ground,ground,,,n.,พ ื ้ น,พื้น,ก ร า ว น ด ี,กราวนดี,,,,,draft,2026-07-08T07:49:22.785+00:00,2026-07-08T08:29:28.652+00:00
oxford-3000-american::group::n::A1,oxford-3000-american::group::n::A1,1198,oxford-3000-american,The Oxford 3000™ (American English),A1,group,group,group,,,n.,nan,nan,ก ร ู ผี,กรูผี,,,,,draft,2026-07-08T07:49:22.788+00:00,2026-07-08T08:29:28.655+00:00
oxford-3000-american::grow::v::A1,oxford-3000-american::grow::v::A1,1199,oxford-3000-american,The Oxford 3000™ (American English),A1,grow,grow,grow,,,v.,เต ิ บ โต,เติบโต,โก ร ว,โกรว,,,,,draft,2026-07-08T07:49:22.793+00:00,2026-07-08T08:29:28.660+00:00
oxford-3000-american::growth::n::B1,oxford-3000-american::growth::n::B1,1200,oxford-3000-american,The Oxford 3000™ (American English),B1,growth,growth,growth,,,n.,ก า ร เจ ร ิ ญ เ ต ิ บ โต,การเจริญเติบโต,โก ร ว ต ี,โกรวตี,,,,,draft,2026-07-08T07:49:22.798+00:00,2026-07-08T08:29:28.663+00:00
oxford-3000-american::guarantee::v::B2,oxford-3000-american::guarantee::v::B2,1201,oxford-3000-american,The Oxford 3000™ (American English),B2,guarantee,guarantee,guarantee,,,v.,ร ั บ ป ร ะ ก ั น,รับประกัน,แก ร เอ อ ะ น ท ี ้,แกรเออะนที้,,,,,draft,2026-07-08T07:49:22.801+00:00,2026-07-08T08:29:28.666+00:00
oxford-3000-american::guarantee::n::B2,oxford-3000-american::guarantee::n::B2,1201,oxford-3000-american,The Oxford 3000™ (American English),B2,guarantee,guarantee,guarantee,,,n.,ร ั บ ป ร ะ ก ั น,รับประกัน,แก ร เอ อ ะ น ท ี ้,แกรเออะนที้,,,,,draft,2026-07-08T07:49:22.803+00:00,2026-07-08T08:29:28.666+00:00
oxford-3000-american::guard::n::B1,oxford-3000-american::guard::n::B1,1202,oxford-3000-american,The Oxford 3000™ (American English),B1,guard,guard,guard,,,n.,อ า ร ั ก ขา,อารักขา,ก า (ร) ด ี,กา(ร)ดี,,,,,draft,2026-07-08T07:49:22.807+00:00,2026-07-08T08:29:28.677+00:00
oxford-3000-american::guard::v::B1,oxford-3000-american::guard::v::B1,1202,oxford-3000-american,The Oxford 3000™ (American English),B1,guard,guard,guard,,,v.,อ า ร ั ก ขา,อารักขา,ก า (ร) ด ี,กา(ร)ดี,,,,,draft,2026-07-08T07:49:22.812+00:00,2026-07-08T08:29:28.677+00:00
oxford-3000-american::guess::v::A1,oxford-3000-american::guess::v::A1,1203,oxford-3000-american,The Oxford 3000™ (American English),A1,guess,guess,guess,,,v.,เด า,เดา,ine a,inea,,,,,draft,2026-07-08T07:49:22.815+00:00,2026-07-08T08:29:28.688+00:00
oxford-3000-american::guess::n::A1,oxford-3000-american::guess::n::A1,1203,oxford-3000-american,The Oxford 3000™ (American English),A1,guess,guess,guess,,,n.,เด า,เดา,ine a,inea,,,,,draft,2026-07-08T07:49:22.817+00:00,2026-07-08T08:29:28.688+00:00
oxford-3000-american::guest::n::A2,oxford-3000-american::guest::n::A2,1204,oxford-3000-american,The Oxford 3000™ (American English),A2,guest,guest,guest,,,n.,wan,wan,ing a a,ingaa,,,,,draft,2026-07-08T07:49:22.820+00:00,2026-07-08T08:29:28.696+00:00
oxford-3000-american::guide::n::A2,oxford-3000-american::guide::n::A2,1205,oxford-3000-american,The Oxford 3000™ (American English),A2,guide,guide,guide,,,n.,แน ะ น ํ า,แนะนํา,ก า ย ด ี,กายดี,,,,,draft,2026-07-08T07:49:22.824+00:00,2026-07-08T08:29:28.698+00:00
oxford-3000-american::guide::v::A2,oxford-3000-american::guide::v::A2,1205,oxford-3000-american,The Oxford 3000™ (American English),A2,guide,guide,guide,,,v.,แน ะ น ํ า,แนะนํา,ก า ย ด ี,กายดี,,,,,draft,2026-07-08T07:49:22.829+00:00,2026-07-08T08:29:28.698+00:00
oxford-3000-american::guilty::adj::B1,oxford-3000-american::guilty::adj::B1,1206,oxford-3000-american,The Oxford 3000™ (American English),B1,guilty,guilty,guilty,,,adj.,รู ้ ส ึ ก ผิ ด,รู้สึกผิด,ก ิ ้ ล ถี ่,กิ้ลถี่,,,,,draft,2026-07-08T07:49:22.834+00:00,2026-07-08T08:29:28.703+00:00
oxford-3000-american::guitar::n::A1,oxford-3000-american::guitar::n::A1,1207,oxford-3000-american,The Oxford 3000™ (American English),A1,guitar,guitar,guitar,,,n.,ก ี ต า ร ์,กีตาร์,ก ิ ท ้ า ร,กิท้าร,,,,,draft,2026-07-08T07:49:22.838+00:00,2026-07-08T08:29:28.706+00:00
oxford-3000-american::gun::n::A2,oxford-3000-american::gun::n::A2,1208,oxford-3000-american,The Oxford 3000™ (American English),A2,gun,gun,gun,,,n.,ป ื น,ปืน,ก ะ น,กะน,,,,,draft,2026-07-08T07:49:22.842+00:00,2026-07-08T08:29:28.709+00:00
oxford-3000-american::guy::n::A2,oxford-3000-american::guy::n::A2,1209,oxford-3000-american,The Oxford 3000™ (American English),A2,guy,guy,guy,,,n.,ผู ้ ชา ย,ผู้ชาย,ก า ย,กาย,,,,,draft,2026-07-08T07:49:22.846+00:00,2026-07-08T08:29:28.712+00:00
oxford-3000-american::gym::n::A1,oxford-3000-american::gym::n::A1,1210,oxford-3000-american,The Oxford 3000™ (American English),A1,gym,gym,gym,,,n.,โร ง ย ิ ม,โรงยิม,จ ิ ม,จิม,,,,,draft,2026-07-08T07:49:22.850+00:00,2026-07-08T08:29:28.715+00:00
oxford-3000-american::habit::n::A2,oxford-3000-american::habit::n::A2,1211,oxford-3000-american,The Oxford 3000™ (American English),A2,habit,habit,habit,,,n.,น ิ ส ั ย,นิสัย,แฮ ้ as a,แฮ้asa,,,,,draft,2026-07-08T07:49:22.854+00:00,2026-07-08T08:29:28.718+00:00
oxford-3000-american::hair::n::A1,oxford-3000-american::hair::n::A1,1212,oxford-3000-american,The Oxford 3000™ (American English),A1,hair,hair,hair,,,n.,ผม,ผม,แฮ ร,แฮร,,,,,draft,2026-07-08T07:49:22.857+00:00,2026-07-08T08:29:28.720+00:00
oxford-3000-american::half::n::A1,oxford-3000-american::half::n::A1,1213,oxford-3000-american,The Oxford 3000™ (American English),A1,half,half,half,,,n.,ค ร ึ ่ ง,ครึ่ง,แฮ ฝี,แฮฝี,,,,,draft,2026-07-08T07:49:22.861+00:00,2026-07-08T08:29:28.724+00:00
oxford-3000-american::half::det-pron::A1,oxford-3000-american::half::det-pron::A1,1213,oxford-3000-american,The Oxford 3000™ (American English),A1,half,half,half,,,det./pron.,ค ร ึ ่ ง,ครึ่ง,แฮ ฝี,แฮฝี,,,,,draft,2026-07-08T07:49:22.864+00:00,2026-07-08T08:29:28.724+00:00
oxford-3000-american::half::adv::A2,oxford-3000-american::half::adv::A2,1213,oxford-3000-american,The Oxford 3000™ (American English),A2,half,half,half,,,adv.,ค ร ึ ่ ง,ครึ่ง,แฮ ฝี,แฮฝี,,,,,draft,2026-07-08T07:49:22.868+00:00,2026-07-08T08:29:28.724+00:00
